student_id,gender,study_hours,attendance_percent,previous_score,assignments_completed,sleep_hours,internet_hours,extracurricular_activity,study_method,parent_education,internet_access,final_score
STU10101,Male,4.74,71.5,55.7,2,4.86,3.65,Music,Group Study,College,No,83.8
STU12196,Female,1.79,82.3,85.6,8,5.82,5.07,Music,Coaching,School,Yes,100.0
STU10262,Female,4.97,58.6,80.6,7,5.68,4.4,Clubs,Online Course,College,Yes,100.0
STU12249,Female,5.39,65.4,80.7,5,8.44,2.89,Volunteering,Coaching,School,No,100.0
STU10799,Male,7.55,72.7,57.1,10,6.91,,Sports,Online Course,School,Yes,100.0
STU11981,Male,5.84,80.6,90.5,4,7.66,0.58,Sports,Online Course,College,Yes,100.0
STU10180,Female,6.07,83.4,58.7,3,4.61,1.59,None,Online Course,College,YES,100.0
STU11906,Female,3.18,93.2,78.6,2,10.0,3.65,Music,,College,Yes,100.0
STU11963,Male,4.96,91.0,64.9,4,8.5,,Music,Self Study,College,Yes,100.0
STU11745,Male,6.84,80.7,75.4,10,8.39,3.43,Clubs,Online Course,Postgraduate,Yes,100.0
STU11633,Female,5.79,82.2,61.6,9,4.73,2.13,Clubs,Self Study,Postgraduate,Yes,100.0
STU12478,Female,5.92,,70.5,6,7.37,7.29,Sports,Coaching,School,Yes,100.0
STU11069,Female,8.39,83.9,51.9,10,7.7,2.21,Sports,Online Course,School,Yes,100.0
STU10509,Female,4.38,74.8,70.4,8,7.98,4.84,Volunteering,Self Study,Postgraduate,Yes,100.0
STU10142,Female,3.52,76.9,27.8,2,6.38,1.36,Clubs,Self Study,School,Yes,82.3
STU10444,Male,8.14,74.5,67.3,6,6.83,4.97,Music,Coaching,Postgraduate,Yes,100.0
STU12105,Female,23.10697457601756,76.6,65.4,9,5.89,5.18,None,Coaching,College,Yes,100.0
STU11107,Female,2.79,58.2,64.3,10,6.48,4.87,Music,Coaching,School,Yes,86.0
STU11860,Female,2.71,,74.7,7,,4.96,None,Group Study,College,Yes,100.0
STU10583,Female,4.91,80.8,89.0,5,7.09,8.09,Clubs,Self Study,School,Yes,94.6
STU11514,Male,1.51,98.7,66.1,5,,5.81,Sports,Coaching,,Yes,100.0
STU10458,Female,3.81,79.4,85.8,10,5.93,2.45,None,Online Course,Postgraduate,Yes,100.0
STU10999,Male,5.76,75.2,70.8,10,6.81,3.25,None,Coaching,Postgraduate,No,100.0
STU10730,Female,3.26,60.6,49.3,8,7.72,2.67,Clubs,Coaching,,Yes,97.2
STU11805,Female,5.68,78.1,77.4,10,9.07,4.68,None,Self Study,School,Yes,100.0
STU10248,Female,9.17,72.4,82.8,3,8.97,3.07,Sports,Online Course,College,Yes,100.0
STU12264,Female,5.11,97.3,62.1,8,9.11,3.45,None,Self Study,College,Yes,100.0
STU11322,Male,4.38,92.8,64.5,3,7.62,2.49,Clubs,Coaching,School,Yes,100.0
STU11508,Male,5.41,83.6,69.5,8,6.02,0.69,Sports,Group Study,College,Yes,100.0
STU11326,Female,7.43,74.9,100.0,2,6.99,7.15,None,Online Course,Postgraduate,Yes,100.0
STU11583,Female,6.6,78.9,70.3,2,6.81,2.93,None,Self Study,College,Yes,95.9
STU12413,Male,2.09,82.3,61.4,3,6.56,2.27,Volunteering,Self Study,School,Yes,85.1
STU10030,Male,6.36,71.5,41.6,6,8.46,2.93,Sports,Online Course,Postgraduate,Yes,100.0
STU10487,Male,3.94,80.5,94.7,9,5.31,4.4,None,Online Course,College,Yes,100.0
STU11733,Male,,66.5,63.4,7,7.55,2.3,None,Self Study,College,Yes,100.0
STU11858,Female,7.59,73.6,91.1,7,7.81,0.55,None,,School,Yes,100.0
STU10573,Female,6.02,59.1,,8,6.86,3.46,Clubs,Self Study,School,Yes,100.0
STU10846,Male,6.23,75.2,78.3,7,6.43,4.32,Music,Self Study,College,Yes,100.0
STU11209,Female,10.06,76.3,82.4,10,6.95,3.94,None,Coaching,School,Yes,100.0
STU10481,Female,5.95,76.9,77.4,8,3.5,4.52,Volunteering,Online Course,College,Yes,100.0
STU10953,Male,6.46,100.0,42.7,4,,0.02,Clubs,Self Study,College,Yes,97.9
STU10486,Male,5.16,72.6,79.1,8,8.44,3.63,Sports,Self Study,College,Yes,100.0
STU12076,Male,2.93,82.4,,6,6.32,4.85,Clubs,Online Course,School,Yes,77.2
STU11629,Other,6.25,75.4,60.5,9,4.27,4.8,Volunteering,self-study,College,No,97.7
STU11024,Female,,59.0,76.6,6,8.82,1.93,None,Self Study,Postgraduate,Yes,100.0
STU11887,Female,3.37,74.6,66.2,4,7.61,4.5,None,Self Study,College,Yes,94.4
STU10766,Male,1.93,82.7,69.9,10,7.13,2.75,Clubs,Online Course,Postgraduate,Yes,100.0
STU10810,Male,5.93,72.7,53.8,2,7.77,5.74,Music,Coaching,College,Yes,84.4
STU11282,Male,1.16,55.8,100.0,7,7.92,3.76,Sports,Online Course,Postgraduate,Yes,100.0
STU10966,Female,2.77,100.0,85.1,5,9.89,4.95,None,Group Study,School,Yes,97.2
STU10870,Other,5.41,79.5,96.2,7,6.47,3.66,None,Self Study,Postgraduate,Yes,100.0
STU12017,Male,5.44,87.7,88.7,7,6.6,2.55,None,Self Study,School,Yes,100.0
STU12014,Female,5.48,69.0,62.5,2,6.78,1.13,Music,Coaching,School,Yes,94.7
STU10209,Female,3.74,81.6,62.5,2,5.03,4.41,Sports,Self Study,School,Yes,88.8
STU10462,Female,3.83,77.7,65.7,2,8.05,4.53,None,Self Study,School,Yes,100.0
STU10439,Male,4.19,73.2,72.5,5,5.95,3.68,Volunteering,Coaching,Postgraduate,Yes,100.0
STU12203,Male,5.68,56.2,75.5,5,7.48,0.0,None,Self Study,School,Yes,100.0
STU11361,Female,4.74,63.4,83.1,4,4.89,4.88,None,Group Study,College,Yes,96.4
STU12126,Female,,82.7,75.2,6,6.69,0.41,Music,Self Study,College,No,100.0
STU12334,Female,5.43,68.3,95.6,7,6.92,3.87,None,Group Study,College,Yes,100.0
STU12309,Male,8.08,71.2,57.8,5,7.02,4.87,None,Self Study,Postgraduate,Yes,100.0
STU11071,Female,5.11,86.7,52.8,5,7.7,3.61,None,Online Course,College,Yes,100.0
STU12305,Male,6.24,72.5,67.4,7,7.94,3.35,None,Self Study,Postgraduate,Yes,100.0
STU10523,Female,8.17,82.8,56.7,9,8.46,3.49,Music,Group Study,School,Yes,100.0
STU11654,Female,4.73,67.9,52.7,10,6.33,6.29,Music,Online Course,College,Yes,98.1
STU11012,Male,8.38,61.3,77.9,3,8.16,4.47,None,Coaching,School,Yes,100.0
STU10200,Female,5.17,67.7,64.9,8,6.42,4.76,Sports,Online Course,College,Yes,84.6
STU10230,Female,4.93,62.8,63.6,9,8.25,6.04,Clubs,Coaching,School,Yes,100.0
STU11798,Male,5.2,70.1,73.4,5,7.8,1.39,Clubs,Self Study,School,Yes,100.0
STU12090,Male,6.44,72.5,67.4,6,5.73,3.33,None,Online Course,College,Yes,100.0
STU11624,Male,7.85,82.3,73.5,7,4.81,5.36,None,Coaching,,Yes,100.0
STU11124,Female,5.03,90.6,64.3,5,6.62,3.01,Volunteering,Coaching,School,Yes,100.0
STU11534,Male,3.17,85.1,90.0,10,7.68,2.18,Music,Self Study,College,Yes,100.0
STU10663,Male,3.70,84.7,64.3,4,,2.87,Music,Self Study,College,Yes,100.0
STU10316,Male,4.91,71.6,83.0,2,,5.69,None,Online Course,College,Yes,100.0
STU10408,Male,7.16,78.2,68.4,6,6.79,5.02,None,Self Study,College,Yes,100.0
STU12172,Female,3.34,72.6,66.9,8,6.07,1.71,None,Online Course,School,Yes,96.6
STU12494,Male,3.98,69.9,,10,8.47,,Clubs,Self Study,School,No,100.0
STU10070,Female,5.12,83.6,85.1,9,8.39,2.07,Clubs,Self Study,College,Yes,100.0
STU12283,Female,7.71,67.8,85.5,6,7.5,2.45,None,Self Study,College,Yes,100.0
STU11833,Female,3.27,96.3,80.9,5,6.32,1.94,Music,Group Study,Postgraduate,Yes,100.0
STU11821,Male,1.28,69.4,66.2,9,5.75,3.3,Sports,Self Study,School,Yes,95.3
STU11134,Female,8.26,76.5,47.4,9,4.73,3.92,Music,Coaching,College,Yes,100.0
STU11702,Male,4.51,54.1,92.3,10,8.43,4.61,Sports,Coaching,School,Yes,100.0
STU10658,Female,5.85,74.8,63.3,4,7.86,5.45,None,Self Study,Postgraduate,Yes,90.5
STU10232,Male,4.32,62.4,45.8,5,5.46,1.85,Music,Self Study,College,Yes,74.3
STU11396,Female,9.22,58.8,64.5,3,7.96,0.46,Clubs,Online Course,Postgraduate,Yes,100.0
STU11652,Male,8.05,95.5,61.4,6,5.37,3.85,Sports,Self Study,College,Yes,100.0
STU10757,Male,3.66,70.2,56.1,5,6.5,2.78,Volunteering,Self Study,College,Yes,86.4
STU10813,Male,6.01,75.9,76.0,9,6.08,2.49,Music,Coaching,School,Yes,100.0
STU10874,Female,5.63,71.0,68.3,3,7.79,3.43,Volunteering,Self Study,,,100.0
STU11612,Male,5.0,84.7,52.9,5,,3.1,Music,Group Study,Postgraduate,Yes,94.1
STU11100,Female,7.98,94.8,67.4,10,6.85,6.97,None,Self Study,College,Yes,100.0
STU10423,Male,4.31,62.7,65.5,8,7.11,1.26,None,Self Study,Postgraduate,Yes,100.0
STU12351,Male,6.8,74.1,87.2,10,7.41,2.48,Clubs,Self Study,College,No,100.0
STU11448,Female,8.53,54.4,67.9,8,4.47,2.46,None,Self Study,Postgraduate,Yes,
STU11264,Female,4.61,85.1,58.9,4,4.8,2.29,Volunteering,Coaching,Postgraduate,Yes,85.0
STU10280,Female,6.03,65.9,95.7,9,6.24,4.92,Music,Self Study,College,Yes,100.0
STU10464,Female,1.35,69.2,66.0,10,4.64,4.66,Volunteering,Self Study,Postgraduate,Yes,78.9
STU11917,Female,4.27,92.8,,10,7.34,1.82,Clubs,Coaching,College,,100.0
STU12012,Male,9.05,76.0,,2,5.56,0.98,Sports,Self Study,Postgraduate,Yes,99.1
STU11989,Male,3.89,83.1,58.7,5,7.63,5.41,Clubs,Online Course,School,Yes,90.0
STU11190,Other,5.22,94.2,64.8,7,7.31,6.11,Clubs,Coaching,College,,100.0
STU10323,Female,7.84,86.1,58.8,6,5.44,6.13,None,Self Study,College,Yes,96.9
STU11738,Male,5.12,80.7,82.1,3,7.37,2.14,None,Online Course,College,Yes,100.0
STU10533,Female,4.6,63.2,67.4,2,7.69,5.25,Volunteering,Self Study,School,Yes,84.4
STU10545,Male,4.99,80.4,67.1,4,5.99,2.4,Clubs,Coaching,College,Yes,100.0
STU11594,Female,4.04,63.8,85.0,6,6.58,3.29,None,Coaching,College,Yes,100.0
STU10822,Female,8.38,74.2,49.4,6,6.44,3.77,None,Group Study,School,Yes,100.0
STU12174,Male,3.07,79.8,61.2,8,8.07,0.53,,Group Study,College,Yes,100.0
STU12277,Female,2.94,67.8,98.3,7,7.26,3.25,Clubs,Coaching,College,Yes,98.8
STU10480,Male,10.7,100.0,54.2,3,8.38,2.31,Clubs,Coaching,School,Yes,100.0
STU11531,Female,6.61,63.3,63.9,10,7.96,4.8,None,Coaching,College,Yes,100.0
STU11773,Male,2.91,82.7,68.4,6,7.6,4.93,Music,,College,Yes,96.5
STU11499,Male,6.92,70.2,74.3,4,7.03,7.02,Volunteering,,School,Yes,100.0
STU12386,Other,4.27,73.8,65.7,6,5.97,2.79,Sports,Online Course,School,Yes,100.0
STU11781,Female,7.12,94.9,84.2,7,8.52,4.78,Music,,School,Yes,100.0
STU10655,Female,6.67,70.7,60.3,4,7.33,5.57,None,Coaching,School,Yes,100.0
STU10150,Female,5.81,100.0,49.7,10,5.38,5.15,Clubs,Self Study,College,Yes,100.0
STU11217,Female,1.88,87.2,67.9,9,7.34,1.1,Clubs,Self Study,School,Yes,92.7
STU10696,Female,3.94,90.7,98.8,2,7.9,3.97,None,Coaching,School,Yes,99.4
STU11365,Male,4.74,57.4,60.7,4,7.25,6.07,,Self Study,College,Yes,90.4
STU11886,Male,6.03,73.4,70.3,9,6.61,0.72,None,Coaching,College,Yes,100.0
STU10472,Female,4.69,77.4,61.3,9,5.73,3.05,Music,Coaching,College,Yes,97.3
STU10830,Male,0.5,74.9,60.5,3,6.83,3.17,Volunteering,Coaching,College,Yes,86.1
STU12141,Male,5.31,96.2,48.7,6,7.8,5.99,Music,Online Course,School,Yes,100.0
STU11715,Female,3.47,76.6,54.1,9,4.93,3.34,Clubs,Self Study,Postgraduate,Yes,100.0
STU12322,Male,8.02,69.9,52.2,7,7.33,3.06,Clubs,Self Study,School,Yes,100.0
STU10164,Female,3.86,60.9,70.5,10,7.86,1.01,Sports,Online Course,School,Yes,100.0
STU10403,Male,7.14,90.3,49.5,4,7.11,2.29,None,Online Course,School,Yes,98.9
STU10483,Male,5.68,75.7,68.2,3,6.94,3.35,Clubs,Self Study,College,Yes,100.0
STU11311,Male,3.14,81.2,75.9,5,5.83,4.41,None,Group Study,School,Yes,88.7
STU11406,Other,6.89,100.0,79.7,7,5.63,7.31,Clubs,Group Study,College,Yes,100.0
STU12005,Male,2.69,69.6,57.3,2,6.84,5.03,Volunteering,Coaching,College,Yes,75.2
STU12045,Female,2.74,84.8,62.0,3,8.79,3.83,None,Self Study,School,Yes,
STU12458,Other,4.29,52.5,59.9,4,6.89,3.57,Sports,Self Study,School,Yes,97.0
STU10901,Male,6.28,82.8,68.7,2,8.44,3.58,None,Self Study,School,Yes,100.0
STU11352,Female,6.62,69.1,56.6,6,7.16,5.08,Clubs,Self Study,College,Yes,100.0
STU10050,Male,5.64,84.0,82.3,9,5.62,4.93,Volunteering,Self Study,School,Yes,100.0
STU10068,Male,4.58,83.3,80.5,3,8.66,3.91,Volunteering,Self Study,School,Yes,100.0
STU10742,Female,7.88,67.8,83.9,4,5.02,3.79,None,Coaching,College,Yes,100.0
STU11394,Male,6.42,65.3,67.9,4,6.56,2.09,None,Group Study,School,Yes,93.3
STU10528,Male,5.76,61.7,71.0,7,5.49,3.34,Music,Coaching,School,Yes,100.0
STU10049,Male,6.86,57.2,68.0,5,7.74,6.55,Music,Online Course,School,Yes,100.0
STU11622,Female,5.59,86.8,,10,7.17,5.6,None,Coaching,College,Yes,100.0
STU10942,Female,7.27,78.6,47.2,3,8.32,3.34,None,Self Study,School,Yes,95.4
STU11076,Female,5.95,55.2,31.7,4,4.75,6.39,None,Self Study,School,Yes,82.7
STU12002,Female,4.17,91.0,55.5,4,5.64,,Music,Self Study,College,Yes,100.0
STU10125,Male,7.17,71.4,60.9,7,5.57,1.79,None,Online Course,College,No,98.8
STU10475,Male,6.74,79.4,,2,6.63,1.52,Music,Online Course,Postgraduate,Yes,100.0
STU11755,Male,7.7,68.5,67.1,6,6.86,6.28,Clubs,Online Course,Postgraduate,Yes,100.0
STU12361,Female,8.64,58.8,60.1,9,,2.1,Clubs,Self Study,College,Yes,100.0
STU11072,,3.27,87.4,49.3,4,5.51,4.16,Clubs,Self Study,Postgraduate,Yes,85.7
STU11079,Female,4.33,84.7,96.7,9,6.54,1.3,Sports,Online Course,College,,100.0
STU10026,Male,4.8,86.2,31.3,7,,5.53,None,Online Course,College,Yes,96.5
STU12400,Female,6.68,72.7,68.2,2,6.71,3.08,None,Self Study,School,Yes,100.0
STU11718,Female,4.44,83.7,71.5,6,7.92,0.0,Music,Self Study,School,Yes,100.0
STU12486,Male,5.27,83.0,72.7,5,6.64,6.97,,Coaching,Postgraduate,No,100.0
STU11558,Female,7.04,86.6,64.7,6,7.19,0.95,None,Self Study,Postgraduate,Yes,100.0
STU11601,Female,5.39,84.8,80.4,8,6.09,6.46,Music,Online Course,School,Yes,100.0
STU11205,Female,4.2,84.3,67.1,8,6.69,5.04,None,Self Study,Postgraduate,Yes,96.0
STU12097,Female,,73.7,49.7,2,7.62,3.29,Clubs,Self Study,Postgraduate,Yes,85.7
STU11510,Female,5.76,92.0,73.6,4,8.45,2.19,None,Online Course,College,Yes,100.0
STU12420,Male,0.85,89.7,50.3,4,7.12,5.5,Clubs,Self Study,College,Yes,92.0
STU11164,Female,2.49,,61.3,8,7.34,4.79,Sports,Self Study,Postgraduate,No,100.0
STU10362,Male,6.27,85.6,69.9,3,5.11,10.0,Sports,Online Course,Postgraduate,Yes,83.4
STU11850,Female,6.82,84.2,85.8,8,7.63,2.97,Volunteering,Online Course,School,Yes,100.0
STU12046,Male,3.51,78.3,70.0,5,6.96,8.07,None,Online Course,Postgraduate,Yes,100.0
STU11382,Female,0.5,94.9,55.5,9,7.73,3.81,Clubs,Self Study,College,Yes,100.0
STU11861,Male,6.81,82.2,67.8,5,6.61,0.6,Clubs,Self Study,School,Yes,100.0
STU11703,Male,5.78,84.5,49.4,8,8.25,1.16,Sports,Coaching,Postgraduate,Yes,100.0
STU11274,Female,6.25,84.6,100.0,10,8.08,3.6,None,Coaching,School,No,100.0
STU11608,Female,5.89,93.3,67.2,3,6.31,3.4,None,Online Course,School,Yes,100.0
STU12406,Female,2.21,92.9,64.2,2,5.42,1.84,Music,Online Course,College,Yes,87.0
STU11756,Male,6.76,89.8,74.8,5,6.05,3.17,Sports,Self Study,College,Yes,100.0
STU12304,Female,4.63,89.7,66.3,3,7.7,5.25,None,Online Course,College,No,93.2
STU10890,Male,2.09,71.9,,10,7.27,2.88,Clubs,Self Study,Postgraduate,Yes,83.6
STU10837,Female,4.85,75.0,81.0,6,5.49,1.82,None,Online Course,College,Yes,100.0
STU12356,,1.13,92.5,53.5,2,5.52,3.94,,Self Study,College,Yes,79.7
STU11002,Male,4.04,93.9,67.3,5,9.8,2.15,Sports,Online Course,School,Yes,100.0
STU10241,Male,3.75,67.8,79.9,8,7.43,1.52,Music,Self Study,Postgraduate,Yes,100.0
STU11126,Male,4.96,100.0,47.7,2,7.68,4.05,None,Self Study,School,Yes,100.0
STU11789,Female,6.1,76.4,47.6,2,7.08,3.57,Volunteering,Self Study,School,Yes,91.1
STU10071,Male,2.95,100.0,61.3,4,7.55,1.02,Volunteering,Self Study,Postgraduate,Yes,92.4
STU11641,Male,2.56,76.2,75.7,7,8.91,3.41,Volunteering,Self Study,Postgraduate,Yes,100.0
STU11454,Male,4.71,73.1,72.6,4,6.88,2.83,None,Self Study,Postgraduate,Yes,100.0
STU10602,Female,4.34,71.7,86.8,10,7.19,5.01,,Self Study,College,Yes,100.0
STU10074,Female,6.49,80.2,64.1,5,7.98,5.93,Clubs,Coaching,School,Yes,100.0
STU11186,Female,2.75,81.2,47.7,4,7.53,3.39,Clubs,Group Study,School,Yes,85.5
STU10351,,6.24,76.1,60.1,8,6.41,3.51,None,Self Study,School,Yes,100.0
STU12489,Female,8.26,72.1,65.1,9,9.11,4.26,Sports,Coaching,College,Yes,100.0
STU11462,Female,4.05,94.1,81.6,9,6.99,2.03,Sports,Self Study,College,Yes,100.0
STU11619,Male,6.15,69.5,83.5,2,5.83,3.79,Clubs,Online Course,,Yes,100.0
STU12271,Female,6.33,80.4,75.9,8,6.72,4.9,Music,Online Course,School,Yes,100.0
STU11736,Male,7.33,85.2,77.5,9,,0.73,None,Self Study,College,Yes,100.0
STU12262,Male,3.93,100.0,84.6,9,5.82,3.22,None,Online Course,College,Yes,100.0
STU10077,Female,4.65,68.2,73.8,10,8.36,1.26,Volunteering,Online Course,Postgraduate,Yes,100.0
STU10433,Male,5.24,92.1,52.8,5,6.12,1.64,Clubs,Online Course,School,Yes,100.0
STU11937,Male,5.43,72.9,57.8,4,,,None,Coaching,College,Yes,91.1
STU12013,Female,6.82,93.3,62.4,8,6.73,2.88,None,Online Course,Postgraduate,Yes,100.0
STU10158,Male,7.47,66.6,74.9,2,9.15,1.8,Clubs,Coaching,Postgraduate,Yes,100.0
STU11286,Male,6.0,63.4,50.1,6,7.89,0.91,Sports,Group Study,College,Yes,100.0
STU11557,Other,4.04,88.4,76.8,7,8.56,0.61,None,Self Study,Postgraduate,Yes,100.0
STU12470,Female,5.53,82.1,79.0,8,6.29,3.4,,Online Course,Postgraduate,Yes,100.0
STU10136,Female,3.47,92.5,63.5,5,5.63,3.67,None,Self Study,School,Yes,91.6
STU12159,Female,6.85,70.5,69.9,2,6.35,2.42,Music,Self Study,College,Yes,94.0
STU12338,Female,7.17,65.8,53.7,3,7.49,5.42,Sports,Group Study,Postgraduate,Yes,100.0
STU12184,Female,3.5,70.5,71.5,9,7.45,3.05,None,Self Study,College,Yes,93.3
STU10904,Female,8.68,90.6,69.9,8,9.02,2.72,Sports,Coaching,School,Yes,100.0
STU10857,Male,6.17,70.5,78.9,8,7.69,2.66,None,Online Course,Postgraduate,Yes,100.0
STU10052,Female,6.76,76.7,70.1,5,7.16,5.9,Sports,Self Study,College,Yes,100.0
STU11927,Female,4.33,80.0,49.1,4,8.0,4.95,Music,Self Study,School,Yes,85.3
STU10496,Male,7.37,68.8,72.9,7,5.9,1.73,None,Online Course,School,No,100.0
STU12070,Male,,83.4,73.7,6,5.89,0.0,None,Self Study,Postgraduate,Yes,100.0
STU10648,Female,2.04,76.6,56.2,10,7.48,6.27,Sports,Online Course,School,Yes,88.6
STU11704,Female,0.85,100.0,90.6,3,7.0,2.36,Sports,Self Study,School,Yes,100.0
STU10290,Female,5.29,72.6,92.8,8,7.09,4.54,None,Online Course,School,Yes,100.0
STU11620,Male,3.98,69.2,59.7,3,6.42,4.88,Music,Self Study,College,Yes,79.8
STU12253,Male,6.85,84.1,54.5,2,7.75,3.15,Volunteering,Self Study,School,Yes,100.0
STU12280,Female,1.53,78.4,84.1,8,6.45,2.92,Sports,Online Course,Postgraduate,Yes,97.6
STU11627,Female,0.81,90.1,75.1,10,,4.23,None,Coaching,School,Yes,100.0
STU11314,Male,6.31,75.1,75.7,5,8.85,5.06,Clubs,Self Study,College,Yes,100.0
STU10943,Male,6.48,,77.3,8,5.65,5.1,Clubs,Coaching,School,Yes,100.0
STU11771,Female,4.6,62.7,75.3,10,,3.14,None,Online Course,School,Yes,100.0
STU11985,Female,3.93,78.7,52.8,8,8.22,5.05,Music,Coaching,College,Yes,97.4
STU10292,Female,5.81,76.7,55.4,2,,5.81,Music,Self Study,College,Yes,84.0
STU11747,Female,4.35,80.6,63.7,10,6.44,0.73,None,Self Study,Postgraduate,Yes,100.0
STU11090,Male,4.95,71.4,58.4,3,6.99,3.17,None,Self Study,College,Yes,100.0
STU10124,Male,8.22,80.5,66.8,4,7.56,6.93,Volunteering,Self Study,Postgraduate,Yes,100.0
STU11685,Female,4.22,77.7,64.2,8,7.88,4.76,None,Online Course,Postgraduate,No,100.0
STU10858,Male,6.35,71.7,67.7,10,7.12,3.08,Clubs,Self Study,School,Yes,100.0
STU10407,Female,5.26,91.7,45.8,2,5.77,5.59,,Self Study,Postgraduate,Yes,73.4
STU11438,Female,0.5,83.6,83.3,9,5.84,7.52,Sports,Online Course,School,Yes,100.0
STU10638,Male,3.27,90.8,84.1,8,5.08,3.14,Sports,Self Study,School,Yes,100.0
STU10708,Female,6.62,81.8,74.0,3,6.06,0.35,None,Online Course,College,Yes,100.0
STU10498,Other,4.83,100.0,76.3,4,6.08,0.0,None,Self Study,Postgraduate,Yes,100.0
STU10970,Female,5.57,89.2,89.4,8,8.15,2.72,Clubs,,School,Yes,100.0
STU10343,Female,5.64,85.0,69.7,8,7.99,3.42,Clubs,Online Course,College,Yes,100.0
STU12340,Female,7.19,82.8,53.5,9,5.85,3.57,Clubs,Online Course,College,Yes,100.0
STU10300,Female,6.16,70.3,73.6,4,6.13,4.18,None,Online Course,Postgraduate,Yes,100.0
STU11928,Male,3.47,61.3,64.8,4,8.68,4.69,None,Coaching,College,Yes,77.5
STU10565,Male,7.3,74.5,57.2,5,4.98,2.93,None,,School,Yes,99.2
STU12443,Male,3.56,74.8,75.3,9,8.31,5.99,Clubs,Self Study,College,Yes,100.0
STU10612,Female,5.97,92.6,,2,7.37,2.99,Sports,,Postgraduate,Yes,100.0
STU11197,,3.04,69.6,79.9,7,8.05,3.82,None,Online Course,College,Yes,94.3
STU10221,Male,5.05,80.1,81.0,9,6.5,0.0,None,Online Course,College,Yes,100.0
STU12358,Female,6.15,70.3,62.9,6,8.72,0.85,Sports,Self Study,College,Yes,99.2
STU12204,Male,6.71,81.2,69.0,4,7.88,4.32,Volunteering,Self Study,College,Yes,100.0
STU12120,Female,7.05,85.1,48.3,8,7.37,3.45,Volunteering,,College,No,100.0
STU10085,Female,3.11,83.5,77.9,5,7.51,2.36,Clubs,Self Study,Postgraduate,Yes,100.0
STU12231,Male,6.47,76.1,63.3,8,7.12,3.66,None,Group Study,College,Yes,100.0
STU10267,Female,5.81,56.1,46.9,8,7.01,4.96,None,Self Study,School,Yes,96.1
STU10555,Male,5.33,72.6,65.6,6,7.63,4.67,None,Online Course,School,,100.0
STU10291,Male,5.0,95.8,74.7,5,6.25,4.25,Clubs,Coaching,School,Yes,99.5
STU12247,Female,2.34,87.0,49.6,10,8.99,,Sports,Self Study,School,Yes,100.0
STU11269,Female,6.8,89.1,66.9,2,6.92,2.69,None,Self Study,Postgraduate,Yes,100.0
STU10417,,7.68,96.9,76.6,9,8.3,1.6,Clubs,Online Course,College,Yes,100.0
STU10473,Female,4.93,77.6,74.6,10,7.31,2.43,None,Coaching,College,Yes,100.0
STU12426,Female,7.77,91.5,47.8,3,7.48,5.16,Music,Self Study,College,Yes,97.4
STU12068,Male,5.44,80.1,37.7,9,5.52,3.2,Sports,Self Study,College,Yes,93.0
STU12431,Female,2.46,86.2,57.9,3,9.65,3.23,None,Coaching,College,Yes,89.5
STU10842,Male,5.57,87.2,64.1,9,6.7,7.36,None,Coaching,Postgraduate,Yes,100.0
STU11584,Male,4.09,73.6,73.8,4,6.22,4.85,Clubs,Online Course,College,Yes,100.0
STU10998,Male,5.74,91.0,90.6,10,4.89,0.0,Clubs,Self Study,College,Yes,100.0
STU11930,Female,6.96,60.1,70.9,10,9.31,2.62,None,Self Study,School,Yes,100.0
STU10279,Female,7.88,83.6,61.8,10,7.58,6.82,Sports,Online Course,College,No,100.0
STU11302,Male,1.33,69.0,58.0,2,7.62,5.41,Music,Self Study,Postgraduate,Yes,78.6
STU11518,Female,8.12,89.6,55.6,2,4.18,,,Self Study,School,Yes,100.0
STU11693,Male,2.74,84.9,50.8,10,7.72,2.32,Sports,Self Study,College,Yes,100.0
STU10019,Female,7.26,84.7,51.3,4,8.69,4.73,Music,Self Study,College,Yes,100.0
STU11949,Female,3.76,,87.4,5,7.12,3.7,Clubs,Group Study,College,Yes,100.0
STU10811,Female,5.1,71.9,94.5,2,9.82,0.0,Volunteering,,College,Yes,100.0
STU10669,Male,4.45,67.0,58.9,7,10.0,2.6,Sports,Online Course,College,No,98.2
STU11487,Female,,64.5,67.0,3,7.37,2.99,Sports,Coaching,College,Yes,100.0
STU11901,Female,4.39,77.4,53.1,8,5.57,1.59,Music,Self Study,School,No,89.7
STU11452,Female,6.52,100.0,72.4,7,5.25,3.05,Volunteering,Coaching,College,Yes,100.0
STU11525,Female,4.65,67.4,70.9,4,,3.12,Music,Self Study,School,Yes,93.2
STU10614,Male,6.39,87.4,88.3,9,7.2,5.43,Volunteering,Self Study,College,Yes,100.0
STU10220,Male,4.11,65.0,76.4,4,,2.19,Sports,Coaching,College,Yes,100.0
STU10644,Female,5.84,81.1,92.5,9,6.77,2.82,None,Self Study,College,Yes,100.0
STU11384,Female,5.17,92.8,51.6,5,5.71,2.22,Volunteering,Online Course,School,Yes,100.0
STU10304,Male,4.84,66.2,84.7,8,9.89,2.49,None,Online Course,School,Yes,100.0
STU11764,Male,3.39,88.4,87.4,8,7.05,6.23,Sports,Self Study,College,Yes,100.0
STU10651,Female,9.2,81.2,73.5,2,9.38,2.92,Music,Online Course,School,Yes,100.0
STU10737,Female,7.06,91.2,74.3,2,5.28,2.08,None,Self Study,School,Yes,100.0
STU11463,Female,3.79,84.2,64.1,3,6.54,3.54,None,Online Course,School,Yes,98.1
